지역,대학명,계열,학과명
경북,경운대,예체,멀티미디어학과
경북,경운대,자연,무인기공학과
경북,경운대,자연,물리치료학과
경북,경운대,인문,상담복지학과
경북,경운대,자연,안전방재공학과
경북,경운대,자연,임상병리학과
경북,경운대,자연,작업치료학과
경북,경운대,자연,치위생학과
경북,경운대,자연,항공기계공학과
경북,경운대,예체,항공보안경호학부
경북,경운대,자연,항공신소재공학과
경북,경운대,자연,항공운항학과
경북,경운대,자연,항공전자공학과
경북,경운대,자연,항공정보통신공학과
경북,경운대,자연,항공컴퓨터학과
인천,경인교대,인문,초등교육과
경북,경일대,자연,간호학과
경북,경일대,자연,건축학부(건축공학전공)
경북,경일대,자연,기계자동차학부(자율주행모빌리티학과)
경북,경일대,자연,기계자동학학부(자율주행모빌리티학과)
경북,경일대,인문,복지서비스학부(사회복지전공)
경북,경일대,예체,사진영상학부
경북,경일대,자연,소방방재학과
경북,경일대,예체,스포츠학과
경북,경일대,자연,응급구조학과
경북,경일대,자연,자율전공학부
경북,경일대,자연,전자공학과
경북,경일대,자연,철도학부
경북,경일대,자연,컴퓨터사이언스학부(사이버보안전공)
경북,경일대,자연,컴퓨터사이언스학부(컴퓨터공학전공)
경북,경일대,인문,항공서비스학과
경북,경일대,자연,화학공학부(화학공학전공)
경북,경주대,자연,간호학과
경북,경주대,인문,관광경영학과
경북,경주대,자연,군정보사관학과
경북,경주대,예체,디자인애니메이션학부
경북,경주대,인문,문화재학과
경북,경주대,예체,스포츠재활심리학과
경북,경주대,예체,음악예술학부
경북,경주대,인문,항공서비스학과
경북,경주대,인문,호텔카지노경영학과
경북,경주대,자연,환경에너지학과
충남,경찰대학,자연,경찰대학(남)
충남,경찰대학,자연,경찰대학(여)
경기,경희대(국제),예체,"PostModern음악학과(관악기,현악기,국악기)"
경기,경희대(국제),예체,PostModern음악학과(기타)
경기,경희대(국제),예체,"PostModern음악학과(드럼,타악기)"
경기,경희대(국제),예체,PostModern음악학과(보컬)
경기,경희대(국제),예체,PostModern음악학과(실용음악작곡)
경기,경희대(국제),예체,PostModern음악학과(피아노)
경기,경희대(국제),자연,건축공학과
경기,경희대(국제),자연,건축학과(5년)(자연)
경기,경희대(국제),예체,골프산업학과
경기,경희대(국제),예체,골프산업학과(골프/아마/여)
경기,경희대(국제),인문,국제학과
경기,경희대(국제),인문,글로벌커뮤니케이션학부
경기,경희대(국제),자연,기계공학과
경기,경희대(국제),예체,도예학과
경기,경희대(국제),예체,디지털콘텐츠학과
경기,경희대(국제),인문,러시아어학과
경기,경희대(국제),자연,사회기반시스템공학과
경기,경희대(국제),자연,산업경영공학과
경기,경희대(국제),예체,산업디자인학과
경기,경희대(국제),자연,생체의공학과
경기,경희대(국제),자연,소프트웨어융합학과
경기,경희대(국제),인문,스페인어학과
경기,경희대(국제),예체,스포츠의학과
경기,경희대(국제),예체,스포츠지도학과
경기,경희대(국제),예체,스포츠지도학과(농구/남/가드)
경기,경희대(국제),예체,스포츠지도학과(농구/남/센터)
경기,경희대(국제),예체,스포츠지도학과(럭비/남/C.T.B)
경기,경희대(국제),예체,스포츠지도학과(럭비/남/F.B)
경기,경희대(국제),예체,스포츠지도학과(럭비/남/Lock)
경기,경희대(국제),예체,스포츠지도학과(럭비/남/No.8.)
경기,경희대(국제),예체,스포츠지도학과(럭비/남/Prop)
경기,경희대(국제),예체,스포츠지도학과(배구/남)
경기,경희대(국제),예체,스포츠지도학과(아이스하키/남/디펜스)
경기,경희대(국제),예체,스포츠지도학과(아이스하키/남/포워드)
경기,경희대(국제),예체,스포츠지도학과(야구/남/외야수)
경기,경희대(국제),예체,스포츠지도학과(야구/남/투수)
경기,경희대(국제),예체,스포츠지도학과(축구/남/미드필드)
경기,경희대(국제),예체,스포츠지도학과(축구/남/센터백)
경기,경희대(국제),예체,스포츠지도학과(축구/남/센터포워드)
경기,경희대(국제),예체,스포츠지도학과(축구/남/윙포워드)
경기,경희대(국제),예체,시각디자인학과
경기,경희대(국제),자연,식물환경신소재공학과
경기,경희대(국제),자연,식품생명공학과
경기,경희대(국제),예체,연극영화학과(연극뮤지컬연기)
경기,경희대(국제),예체,연극영화학과(연극뮤지컬연출)
경기,경희대(국제),예체,연극영화학과(영화연출및제작)
경기,경희대(국제),자연,우주과학과
경기,경희대(국제),자연,원예생명공학과
경기,경희대(국제),자연,원자력공학과
경기,경희대(국제),자연,유전공학과
경기,경희대(국제),자연,응용물리학과
경기,경희대(국제),자연,응용수학과
경기,경희대(국제),자연,응용화학과
경기,경희대(국제),예체,의류디자인학과
경기,경희대(국제),인문,일본어학과
경기,경희대(국제),자연,전자공학과
경기,경희대(국제),자연,정보전자신소재공학과
경기,경희대(국제),인문,중국어학과
경기,경희대(국제),예체,체육학과
경기,경희대(국제),자연,컴퓨터공학과
경기,경희대(국제),예체,태권도학과
경기,경희대(국제),예체,태권도학과(시범)
경기,경희대(국제),예체,태권도학과(품새)
경기,경희대(국제),인문,프랑스어학과
경기,경희대(국제),인문,한국어학과
경기,경희대(국제),자연,한방재료공학과
경기,경희대(국제),자연,화학공학과
경기,경희대(국제),예체,환경조경디자인학과
경기,경희대(국제),자연,환경학및환경공학과
서울,경희대(서울),인문,Hospitality경영학부
서울,경희대(서울),인문,Hospitality경영학부(조리서비스경영학과)
서울,경희대(서울),인문,간호학과(인문)
서울,경희대(서울),자연,간호학과(자연)
서울,경희대(서울),인문,경영
서울,경희대(서울),인문,경영학과
서울,경희대(서울),인문,경제학과
서울,경희대(서울),인문,관광학부
서울,경희대(서울),인문,국어국문학과
서울,경희대(서울),예체,기악과(피아노)
서울,경희대(서울),인문,무역
서울,경희대(서울),인문,무역학과
서울,경희대(서울),예체,무용학부(한국무용)
서울,경희대(서울),예체,무용학부(현대무용)
서울,경희대(서울),자연,물리학과
서울,경희대(서울),예체,미술학부(조소)
서울,경희대(서울),예체,미술학부(회화)
서울,경희대(서울),인문,사학과
서울,경희대(서울),인문,사회학과
서울,경희대(서울),자연,생물학과
서울,경희대(서울),예체,성악과(남자)
서울,경희대(서울),예체,성악과(여자)
서울,경희대(서울),자연,수학과
서울,경희대(서울),자연,식품영양학과
서울,경희대(서울),인문,아동가족학과
서울,경희대(서울),자연,약과학과
서울,경희대(서울),인문,언론정보학과
서울,경희대(서울),인문,영어영문학과
서울,경희대(서울),인문,응용영어통번역학과
서울,경희대(서울),자연,의상학과
서울,경희대(서울),인문,의상학과(인문)
서울,경희대(서울),자연,의예과(자연)
서울,경희대(서울),인문,자율전공학과
서울,경희대(서울),자연,정보디스플레이학과
서울,경희대(서울),인문,정치외교학과
서울,경희대(서울),인문,주거환경학과(인문계열)
서울,경희대(서울),인문,지리학과(인문)
서울,경희대(서울),자연,지리학과(자연)
서울,경희대(서울),인문,철학과
서울,경희대(서울),예체,체육학과
서울,경희대(서울),자연,치의예과(자연)
서울,경희대(서울),자연,한약학과
서울,경희대(서울),인문,한의예과(인문)
서울,경희대(서울),자연,한의예과(자연)
서울,경희대(서울),인문,행정학과
서울,경희대(서울),인문,호텔경영학과
서울,경희대(서울),자연,화학과
서울,경희대(서울),인문,회계세무학과
대구,계명대,인문,EMU경영학부
대구,계명대,자연,간호학과
대구,계명대,인문,경제금융학전공
대구,계명대,인문,경찰행정학과
대구,계명대,인문,교육학과
대구,계명대,자연,교통공학전공
대구,계명대,인문,국제통상학전공
대구,계명대,자연,도시계획학전공
대구,계명대,인문,독일어문학전공
대구,계명대,자연,디지펜게임공학전공
대구,계명대,인문,러시아어문학전공
대구,계명대,자연,로봇공학전공
대구,계명대,인문,문헌정보학과
대구,계명대,인문,법학과
대구,계명대,인문,법학과(야)
대구,계명대,예체,사진미디어과
대구,계명대,인문,사학과
대구,계명대,인문,사회복지학과
대구,계명대,예체,사회체육학전공
대구,계명대,인문,사회학과
대구,계명대,자연,산업공학과
대구,계명대,자연,생명과학전공
대구,계명대,자연,생태조경학전공
대구,계명대,인문,스페인어중남미학전공
대구,계명대,예체,스포츠마케팅학과
대구,계명대,자연,식품가공학전공
대구,계명대,인문,심리학과
대구,계명대,예체,연극뮤지컬전공
대구,계명대,자연,의예과
대구,계명대,인문,일본어문학전공
대구,계명대,인문,일본학전공
대구,계명대,인문,자율전공부(인문사회)
대구,계명대,자연,전자공학전공
대구,계명대,인문,정치외교학전공
대구,계명대,인문,중국어문학전공
대구,계명대,자연,지구환경학전공
대구,계명대,인문,철학윤리학과
대구,계명대,예체,체육학전공
대구,계명대,예체,태권도학과
대구,계명대,자연,토목공학전공
대구,계명대,자연,화학공학전공
서울,고려대(서울),자연,가정교육과
서울,고려대(서울),자연,간호대학
서울,고려대(서울),자연,건축사회환경공학부
서울,고려대(서울),자연,건축학과
서울,고려대(서울),인문,경영대학
서울,고려대(서울),인문,경영학과
서울,고려대(서울),인문,경제학과
